Date,Site ID,POC,Daily Max 1-hour NO2 Concentration,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,SITE_LATITUDE,SITE_LONGITUDE
04/29/2019,60372005,1,10.7,9,Pasadena,24,100,34.1326,-118.1272
04/30/2019,60372005,1,9.2,8,Pasadena,24,100,34.1326,-118.1272
05/01/2019,60372005,1,19.6,18,Pasadena,24,100,34.1326,-118.1272
05/02/2019,60372005,1,17.2,16,Pasadena,24,100,34.1326,-118.1272
05/03/2019,60372005,1,17.1,16,Pasadena,21,88,34.1326,-118.1272
05/04/2019,60372005,1,9.5,8,Pasadena,24,100,34.1326,-118.1272
05/05/2019,60372005,1,5.9,5,Pasadena,24,100,34.1326,-118.1272
05/06/2019,60372005,1,8.5,8,Pasadena,24,100,34.1326,-118.1272
05/07/2019,60372005,1,12.3,11,Pasadena,24,100,34.1326,-118.1272
05/08/2019,60372005,1,16.2,15,Pasadena,24,100,34.1326,-118.1272
05/09/2019,60372005,1,13.2,12,Pasadena,24,100,34.1326,-118.1272
05/10/2019,60372005,1,22.5,21,Pasadena,24,100,34.1326,-118.1272
05/11/2019,60372005,1,17,16,Pasadena,24,100,34.1326,-118.1272
05/12/2019,60372005,1,11.9,10,Pasadena,24,100,34.1326,-118.1272
05/13/2019,60372005,1,14.2,13,Pasadena,24,100,34.1326,-118.1272
05/14/2019,60372005,1,16.4,15,Pasadena,24,100,34.1326,-118.1272
05/15/2019,60372005,1,14.1,13,Pasadena,22,92,34.1326,-118.1272
05/16/2019,60372005,1,9.8,8,Pasadena,24,100,34.1326,-118.1272
05/17/2019,60372005,1,17.5,16,Pasadena,24,100,34.1326,-118.1272
05/18/2019,60372005,1,14.6,13,Pasadena,24,100,34.1326,-118.1272
05/19/2019,60372005,1,4.5,4,Pasadena,24,100,34.1326,-118.1272
05/20/2019,60372005,1,13,12,Pasadena,24,100,34.1326,-118.1272
05/21/2019,60372005,1,9,8,Pasadena,23,96,34.1326,-118.1272
05/22/2019,60372005,1,18.7,17,Pasadena,24,100,34.1326,-118.1272
05/23/2019,60372005,1,18.2,17,Pasadena,24,100,34.1326,-118.1272
05/24/2019,60372005,1,18.7,17,Pasadena,24,100,34.1326,-118.1272
05/25/2019,60372005,1,15.8,14,Pasadena,24,100,34.1326,-118.1272
05/26/2019,60372005,1,5.3,5,Pasadena,24,100,34.1326,-118.1272
05/27/2019,60372005,1,16.6,15,Pasadena,24,100,34.1326,-118.1272
05/28/2019,60372005,1,18,17,Pasadena,24,100,34.1326,-118.1272
05/29/2019,60372005,1,17.9,16,Pasadena,24,100,34.1326,-118.1272
05/30/2019,60372005,1,17.6,16,Pasadena,24,100,34.1326,-118.1272
05/31/2019,60372005,1,17.3,16,Pasadena,24,100,34.1326,-118.1272
06/01/2019,60372005,1,9.4,8,Pasadena,24,100,34.1326,-118.1272
06/02/2019,60372005,1,9.4,8,Pasadena,24,100,34.1326,-118.1272
06/03/2019,60372005,1,15.9,14,Pasadena,24,100,34.1326,-118.1272
06/04/2019,60372005,1,17.7,16,Pasadena,24,100,34.1326,-118.1272
06/05/2019,60372005,1,18.5,17,Pasadena,24,100,34.1326,-118.1272
06/06/2019,60372005,1,18.8,17,Pasadena,24,100,34.1326,-118.1272
06/07/2019,60372005,1,13.4,12,Pasadena,24,100,34.1326,-118.1272
06/08/2019,60372005,1,13.4,12,Pasadena,24,100,34.1326,-118.1272
06/09/2019,60372005,1,12.9,11,Pasadena,24,100,34.1326,-118.1272
06/10/2019,60372005,1,29.6,27,Pasadena,24,100,34.1326,-118.1272
06/11/2019,60372005,1,28.3,26,Pasadena,24,100,34.1326,-118.1272
06/12/2019,60372005,1,20.4,19,Pasadena,21,88,34.1326,-118.1272
06/13/2019,60372005,1,14.5,13,Pasadena,19,79,34.1326,-118.1272
06/14/2019,60372005,1,11.4,10,Pasadena,24,100,34.1326,-118.1272
06/15/2019,60372005,1,10,9,Pasadena,24,100,34.1326,-118.1272
06/16/2019,60372005,1,9.6,8,Pasadena,24,100,34.1326,-118.1272
06/17/2019,60372005,1,14.1,13,Pasadena,24,100,34.1326,-118.1272
06/18/2019,60372005,1,17.1,16,Pasadena,24,100,34.1326,-118.1272
06/19/2019,60372005,1,13.4,12,Pasadena,24,100,34.1326,-118.1272
06/20/2019,60372005,1,13.3,12,Pasadena,24,100,34.1326,-118.1272
06/21/2019,60372005,1,12.9,11,Pasadena,24,100,34.1326,-118.1272
06/22/2019,60372005,1,10.5,9,Pasadena,24,100,34.1326,-118.1272
06/23/2019,60372005,1,12,11,Pasadena,24,100,34.1326,-118.1272
06/24/2019,60372005,1,17,16,Pasadena,24,100,34.1326,-118.1272
06/25/2019,60372005,1,12.3,11,Pasadena,24,100,34.1326,-118.1272
06/26/2019,60372005,1,12.6,11,Pasadena,24,100,34.1326,-118.1272
06/27/2019,60372005,1,15.2,14,Pasadena,24,100,34.1326,-118.1272
06/28/2019,60372005,1,17.5,16,Pasadena,24,100,34.1326,-118.1272
06/29/2019,60372005,1,26.3,25,Pasadena,24,100,34.1326,-118.1272
06/30/2019,60372005,1,18.4,17,Pasadena,24,100,34.1326,-118.1272
07/01/2019,60372005,1,18.9,17,Pasadena,24,100,34.1326,-118.1272
07/02/2019,60372005,1,17.1,16,Pasadena,24,100,34.1326,-118.1272
07/03/2019,60372005,1,12.4,11,Pasadena,24,100,34.1326,-118.1272
07/04/2019,60372005,1,8.2,8,Pasadena,24,100,34.1326,-118.1272
07/05/2019,60372005,1,11.5,10,Pasadena,24,100,34.1326,-118.1272
07/06/2019,60372005,1,11.2,10,Pasadena,24,100,34.1326,-118.1272
07/07/2019,60372005,1,10.4,9,Pasadena,24,100,34.1326,-118.1272
07/08/2019,60372005,1,8.9,8,Pasadena,24,100,34.1326,-118.1272
07/09/2019,60372005,1,9.2,8,Pasadena,24,100,34.1326,-118.1272
07/10/2019,60372005,1,18.3,17,Pasadena,24,100,34.1326,-118.1272
07/11/2019,60372005,1,16.9,15,Pasadena,19,79,34.1326,-118.1272
07/18/2019,60372005,1,9.7,8,Pasadena,24,100,34.1326,-118.1272
07/19/2019,60372005,1,10.5,9,Pasadena,22,92,34.1326,-118.1272
07/20/2019,60372005,1,9.3,8,Pasadena,24,100,34.1326,-118.1272
07/21/2019,60372005,1,10.8,9,Pasadena,24,100,34.1326,-118.1272
07/22/2019,60372005,1,19.8,18,Pasadena,24,100,34.1326,-118.1272
07/23/2019,60372005,1,26.1,25,Pasadena,24,100,34.1326,-118.1272
07/24/2019,60372005,1,26.3,25,Pasadena,24,100,34.1326,-118.1272
07/25/2019,60372005,1,21.9,20,Pasadena,19,79,34.1326,-118.1272
07/26/2019,60372005,1,23.5,22,Pasadena,24,100,34.1326,-118.1272
07/27/2019,60372005,1,19.4,18,Pasadena,24,100,34.1326,-118.1272
07/28/2019,60372005,1,20.5,19,Pasadena,24,100,34.1326,-118.1272
07/29/2019,60372005,1,12.8,11,Pasadena,24,100,34.1326,-118.1272
07/30/2019,60372005,1,15.5,14,Pasadena,24,100,34.1326,-118.1272
07/31/2019,60372005,1,18.3,17,Pasadena,24,100,34.1326,-118.1272
08/01/2019,60372005,1,21.8,20,Pasadena,23,96,34.1326,-118.1272
08/02/2019,60372005,1,21.3,20,Pasadena,24,100,34.1326,-118.1272
08/03/2019,60372005,1,21,20,Pasadena,24,100,34.1326,-118.1272
08/04/2019,60372005,1,15.5,14,Pasadena,24,100,34.1326,-118.1272
08/05/2019,60372005,1,25.2,24,Pasadena,24,100,34.1326,-118.1272
08/06/2019,60372005,1,17.3,16,Pasadena,24,100,34.1326,-118.1272
08/07/2019,60372005,1,15.5,14,Pasadena,24,100,34.1326,-118.1272
08/08/2019,60372005,1,22.6,21,Pasadena,24,100,34.1326,-118.1272
08/09/2019,60372005,1,20.9,19,Pasadena,24,100,34.1326,-118.1272
08/10/2019,60372005,1,17.9,16,Pasadena,24,100,34.1326,-118.1272
08/11/2019,60372005,1,10.2,9,Pasadena,24,100,34.1326,-118.1272
08/12/2019,60372005,1,13.2,12,Pasadena,24,100,34.1326,-118.1272
08/13/2019,60372005,1,25.2,24,Pasadena,24,100,34.1326,-118.1272
08/14/2019,60372005,1,26.9,25,Pasadena,24,100,34.1326,-118.1272
08/15/2019,60372005,1,30.6,28,Pasadena,24,100,34.1326,-118.1272
08/16/2019,60372005,1,19.8,18,Pasadena,24,100,34.1326,-118.1272
08/17/2019,60372005,1,9.8,8,Pasadena,24,100,34.1326,-118.1272
08/18/2019,60372005,1,9.7,8,Pasadena,24,100,34.1326,-118.1272
08/19/2019,60372005,1,17.7,16,Pasadena,24,100,34.1326,-118.1272
08/20/2019,60372005,1,22.2,21,Pasadena,23,96,34.1326,-118.1272
08/21/2019,60372005,1,28.9,26,Pasadena,24,100,34.1326,-118.1272
08/22/2019,60372005,1,25.2,24,Pasadena,24,100,34.1326,-118.1272
08/23/2019,60372005,1,15.6,14,Pasadena,24,100,34.1326,-118.1272
08/24/2019,60372005,1,17,16,Pasadena,24,100,34.1326,-118.1272
08/25/2019,60372005,1,16,15,Pasadena,24,100,34.1326,-118.1272
08/26/2019,60372005,1,21.6,20,Pasadena,24,100,34.1326,-118.1272
08/27/2019,60372005,1,32.6,30,Pasadena,24,100,34.1326,-118.1272
08/28/2019,60372005,1,14.5,13,Pasadena,24,100,34.1326,-118.1272
08/29/2019,60372005,1,21.8,20,Pasadena,24,100,34.1326,-118.1272
08/30/2019,60372005,1,20.4,19,Pasadena,24,100,34.1326,-118.1272
08/31/2019,60372005,1,21.2,20,Pasadena,24,100,34.1326,-118.1272
09/01/2019,60372005,1,17.2,16,Pasadena,24,100,34.1326,-118.1272
09/02/2019,60372005,1,17.9,16,Pasadena,24,100,34.1326,-118.1272
09/04/2019,60372005,1,27,25,Pasadena,24,100,34.1326,-118.1272
09/05/2019,60372005,1,26.8,25,Pasadena,18,75,34.1326,-118.1272
09/06/2019,60372005,1,23.8,22,Pasadena,24,100,34.1326,-118.1272
09/07/2019,60372005,1,24.3,23,Pasadena,24,100,34.1326,-118.1272
09/08/2019,60372005,1,13.3,12,Pasadena,24,100,34.1326,-118.1272
09/09/2019,60372005,1,19.2,18,Pasadena,24,100,34.1326,-118.1272
09/10/2019,60372005,1,6.4,6,Pasadena,24,100,34.1326,-118.1272
09/11/2019,60372005,1,13.4,12,Pasadena,24,100,34.1326,-118.1272
09/12/2019,60372005,1,28.6,26,Pasadena,23,96,34.1326,-118.1272
09/13/2019,60372005,1,36.5,34,Pasadena,22,92,34.1326,-118.1272
09/14/2019,60372005,1,25.6,24,Pasadena,24,100,34.1326,-118.1272
09/15/2019,60372005,1,19,18,Pasadena,24,100,34.1326,-118.1272
09/16/2019,60372005,1,18.4,17,Pasadena,24,100,34.1326,-118.1272
09/17/2019,60372005,1,16.5,15,Pasadena,24,100,34.1326,-118.1272
09/18/2019,60372005,1,18.5,17,Pasadena,24,100,34.1326,-118.1272
09/19/2019,60372005,1,13.4,12,Pasadena,24,100,34.1326,-118.1272
09/20/2019,60372005,1,16,15,Pasadena,24,100,34.1326,-118.1272
09/21/2019,60372005,1,19,18,Pasadena,24,100,34.1326,-118.1272
09/22/2019,60372005,1,20.1,19,Pasadena,24,100,34.1326,-118.1272
09/23/2019,60372005,1,17.7,16,Pasadena,24,100,34.1326,-118.1272
09/24/2019,60372005,1,24.9,23,Pasadena,24,100,34.1326,-118.1272
09/25/2019,60372005,1,23.5,22,Pasadena,24,100,34.1326,-118.1272
09/26/2019,60372005,1,10.1,9,Pasadena,24,100,34.1326,-118.1272
09/27/2019,60372005,1,9,8,Pasadena,24,100,34.1326,-118.1272
09/28/2019,60372005,1,13.9,12,Pasadena,24,100,34.1326,-118.1272
09/29/2019,60372005,1,16.9,15,Pasadena,24,100,34.1326,-118.1272
09/30/2019,60372005,1,23.2,22,Pasadena,24,100,34.1326,-118.1272
10/01/2019,60372005,1,22.6,21,Pasadena,24,100,34.1326,-118.1272
10/02/2019,60372005,1,27.4,25,Pasadena,24,100,34.1326,-118.1272
10/03/2019,60372005,1,32.4,30,Pasadena,24,100,34.1326,-118.1272
10/04/2019,60372005,1,29.8,27,Pasadena,24,100,34.1326,-118.1272
10/05/2019,60372005,1,30.8,28,Pasadena,24,100,34.1326,-118.1272
10/06/2019,60372005,1,26.5,25,Pasadena,24,100,34.1326,-118.1272
10/07/2019,60372005,1,41.4,39,Pasadena,24,100,34.1326,-118.1272
10/08/2019,60372005,1,40.2,38,Pasadena,24,100,34.1326,-118.1272
10/09/2019,60372005,1,13,12,Pasadena,24,100,34.1326,-118.1272
10/10/2019,60372005,1,30.2,28,Pasadena,24,100,34.1326,-118.1272
10/11/2019,60372005,1,35.9,33,Pasadena,20,83,34.1326,-118.1272
10/12/2019,60372005,1,33.6,31,Pasadena,24,100,34.1326,-118.1272
10/13/2019,60372005,1,23.8,22,Pasadena,24,100,34.1326,-118.1272
10/14/2019,60372005,1,20.9,19,Pasadena,24,100,34.1326,-118.1272
10/15/2019,60372005,1,42,40,Pasadena,22,92,34.1326,-118.1272
10/16/2019,60372005,1,39.9,37,Pasadena,20,83,34.1326,-118.1272
10/17/2019,60372005,1,31,29,Pasadena,24,100,34.1326,-118.1272
10/18/2019,60372005,1,35.3,33,Pasadena,22,92,34.1326,-118.1272
10/19/2019,60372005,1,35,33,Pasadena,24,100,34.1326,-118.1272
10/20/2019,60372005,1,36.8,34,Pasadena,24,100,34.1326,-118.1272
10/21/2019,60372005,1,42.7,40,Pasadena,24,100,34.1326,-118.1272
10/22/2019,60372005,1,40.2,38,Pasadena,24,100,34.1326,-118.1272
10/23/2019,60372005,1,53,50,Pasadena,23,96,34.1326,-118.1272
10/24/2019,60372005,1,50.6,47,Pasadena,24,100,34.1326,-118.1272
10/25/2019,60372005,1,44.6,42,Pasadena,24,100,34.1326,-118.1272
10/26/2019,60372005,1,35.8,33,Pasadena,24,100,34.1326,-118.1272
10/27/2019,60372005,1,25.9,24,Pasadena,24,100,34.1326,-118.1272
10/28/2019,60372005,1,33.9,31,Pasadena,24,100,34.1326,-118.1272
10/29/2019,60372005,1,34.6,32,Pasadena,23,96,34.1326,-118.1272
10/30/2019,60372005,1,31.1,29,Pasadena,24,100,34.1326,-118.1272
10/31/2019,60372005,1,39.3,37,Pasadena,22,92,34.1326,-118.1272
11/01/2019,60372005,1,45,42,Pasadena,20,83,34.1326,-118.1272
11/02/2019,60372005,1,45.4,42,Pasadena,24,100,34.1326,-118.1272
11/03/2019,60372005,1,48,45,Pasadena,24,100,34.1326,-118.1272
11/04/2019,60372005,1,46.2,43,Pasadena,24,100,34.1326,-118.1272
11/05/2019,60372005,1,40.5,38,Pasadena,22,92,34.1326,-118.1272
11/06/2019,60372005,1,52.8,49,Pasadena,24,100,34.1326,-118.1272
11/07/2019,60372005,1,44.5,42,Pasadena,24,100,34.1326,-118.1272
11/08/2019,60372005,1,44.1,42,Pasadena,24,100,34.1326,-118.1272
11/09/2019,60372005,1,38.4,36,Pasadena,24,100,34.1326,-118.1272
11/10/2019,60372005,1,32.2,30,Pasadena,24,100,34.1326,-118.1272
11/11/2019,60372005,1,29.1,27,Pasadena,24,100,34.1326,-118.1272
11/12/2019,60372005,1,36.7,34,Pasadena,24,100,34.1326,-118.1272
11/13/2019,60372005,1,52.3,49,Pasadena,24,100,34.1326,-118.1272
11/14/2019,60372005,1,30.8,28,Pasadena,24,100,34.1326,-118.1272
11/15/2019,60372005,1,28.1,26,Pasadena,24,100,34.1326,-118.1272
11/16/2019,60372005,1,46.1,43,Pasadena,24,100,34.1326,-118.1272
11/17/2019,60372005,1,39.2,37,Pasadena,24,100,34.1326,-118.1272
11/18/2019,60372005,1,45,42,Pasadena,24,100,34.1326,-118.1272
11/19/2019,60372005,1,47.4,44,Pasadena,24,100,34.1326,-118.1272
11/20/2019,60372005,1,12.2,11,Pasadena,24,100,34.1326,-118.1272
11/21/2019,60372005,1,20.8,19,Pasadena,24,100,34.1326,-118.1272
11/22/2019,60372005,1,36,34,Pasadena,24,100,34.1326,-118.1272
11/23/2019,60372005,1,32.6,30,Pasadena,24,100,34.1326,-118.1272
11/24/2019,60372005,1,35.4,33,Pasadena,24,100,34.1326,-118.1272
11/25/2019,60372005,1,32.4,30,Pasadena,24,100,34.1326,-118.1272
11/26/2019,60372005,1,30.3,28,Pasadena,24,100,34.1326,-118.1272
11/27/2019,60372005,1,21.4,20,Pasadena,24,100,34.1326,-118.1272
11/28/2019,60372005,1,6.6,6,Pasadena,24,100,34.1326,-118.1272
11/29/2019,60372005,1,21,20,Pasadena,24,100,34.1326,-118.1272
11/30/2019,60372005,1,20.5,19,Pasadena,24,100,34.1326,-118.1272
12/01/2019,60372005,1,26.4,25,Pasadena,24,100,34.1326,-118.1272
12/02/2019,60372005,1,34.4,32,Pasadena,24,100,34.1326,-118.1272
12/03/2019,60372005,1,37.5,35,Pasadena,20,83,34.1326,-118.1272
12/04/2019,60372005,1,35,33,Pasadena,24,100,34.1326,-118.1272
12/05/2019,60372005,1,28.8,26,Pasadena,24,100,34.1326,-118.1272
12/06/2019,60372005,1,35.5,33,Pasadena,24,100,34.1326,-118.1272
12/07/2019,60372005,1,23.1,22,Pasadena,24,100,34.1326,-118.1272
12/08/2019,60372005,1,13.3,12,Pasadena,24,100,34.1326,-118.1272
12/09/2019,60372005,1,31.1,29,Pasadena,24,100,34.1326,-118.1272
12/10/2019,60372005,1,33.2,31,Pasadena,24,100,34.1326,-118.1272
12/11/2019,60372005,1,33.3,31,Pasadena,24,100,34.1326,-118.1272
12/12/2019,60372005,1,46.3,43,Pasadena,24,100,34.1326,-118.1272
12/13/2019,60372005,1,51.4,48,Pasadena,24,100,34.1326,-118.1272
12/14/2019,60372005,1,25,24,Pasadena,24,100,34.1326,-118.1272
12/15/2019,60372005,1,28.8,26,Pasadena,24,100,34.1326,-118.1272
12/16/2019,60372005,1,33.5,31,Pasadena,24,100,34.1326,-118.1272
12/17/2019,60372005,1,32.2,30,Pasadena,24,100,34.1326,-118.1272
12/18/2019,60372005,1,36.2,34,Pasadena,24,100,34.1326,-118.1272
12/19/2019,60372005,1,42.5,40,Pasadena,24,100,34.1326,-118.1272
12/20/2019,60372005,1,38.1,36,Pasadena,24,100,34.1326,-118.1272
12/21/2019,60372005,1,35.3,33,Pasadena,24,100,34.1326,-118.1272
12/22/2019,60372005,1,29.9,27,Pasadena,24,100,34.1326,-118.1272
12/23/2019,60372005,1,18.7,17,Pasadena,24,100,34.1326,-118.1272
12/24/2019,60372005,1,16.4,15,Pasadena,24,100,34.1326,-118.1272
12/25/2019,60372005,1,5.3,5,Pasadena,24,100,34.1326,-118.1272
12/26/2019,60372005,1,22.9,21,Pasadena,24,100,34.1326,-118.1272
12/27/2019,60372005,1,28.6,26,Pasadena,24,100,34.1326,-118.1272
12/28/2019,60372005,1,25.8,24,Pasadena,24,100,34.1326,-118.1272
12/29/2019,60372005,1,26.9,25,Pasadena,24,100,34.1326,-118.1272
12/30/2019,60372005,1,32.2,30,Pasadena,24,100,34.1326,-118.1272
12/31/2019,60372005,1,36,34,Pasadena,24,100,34.1326,-118.1272
01/01/2019,60374006,1,32.8,30,Long Beach (Hudson),24,100,33.8025,-118.22
01/02/2019,60374006,1,47.4,44,Long Beach (Hudson),24,100,33.8025,-118.22
01/03/2019,60374006,1,47.2,44,Long Beach (Hudson),24,100,33.8025,-118.22
01/04/2019,60374006,1,44.9,42,Long Beach (Hudson),19,79,33.8025,-118.22
01/05/2019,60374006,1,36.5,34,Long Beach (Hudson),24,100,33.8025,-118.22
01/06/2019,60374006,1,26,25,Long Beach (Hudson),24,100,33.8025,-118.22
01/07/2019,60374006,1,41.7,39,Long Beach (Hudson),24,100,33.8025,-118.22
01/08/2019,60374006,1,41.3,39,Long Beach (Hudson),24,100,33.8025,-118.22
01/09/2019,60374006,1,38.8,36,Long Beach (Hudson),22,92,33.8025,-118.22
01/10/2019,60374006,1,32.4,30,Long Beach (Hudson),21,88,33.8025,-118.22
01/11/2019,60374006,1,28.4,26,Long Beach (Hudson),24,100,33.8025,-118.22
01/12/2019,60374006,1,31.2,29,Long Beach (Hudson),24,100,33.8025,-118.22
01/13/2019,60374006,1,29.6,27,Long Beach (Hudson),24,100,33.8025,-118.22
01/14/2019,60374006,1,32.1,30,Long Beach (Hudson),24,100,33.8025,-118.22
01/15/2019,60374006,1,28.8,26,Long Beach (Hudson),21,88,33.8025,-118.22
01/16/2019,60374006,1,23.8,22,Long Beach (Hudson),24,100,33.8025,-118.22
01/17/2019,60374006,1,20.9,19,Long Beach (Hudson),24,100,33.8025,-118.22
01/18/2019,60374006,1,34.4,32,Long Beach (Hudson),24,100,33.8025,-118.22
01/19/2019,60374006,1,28.5,26,Long Beach (Hudson),24,100,33.8025,-118.22
01/20/2019,60374006,1,25.1,24,Long Beach (Hudson),24,100,33.8025,-118.22
01/21/2019,60374006,1,23.7,22,Long Beach (Hudson),24,100,33.8025,-118.22
01/22/2019,60374006,1,42,40,Long Beach (Hudson),24,100,33.8025,-118.22
01/23/2019,60374006,1,43.7,41,Long Beach (Hudson),24,100,33.8025,-118.22
01/24/2019,60374006,1,51.8,48,Long Beach (Hudson),24,100,33.8025,-118.22
01/25/2019,60374006,1,46.8,43,Long Beach (Hudson),24,100,33.8025,-118.22
01/26/2019,60374006,1,39.9,37,Long Beach (Hudson),24,100,33.8025,-118.22
01/27/2019,60374006,1,40.4,38,Long Beach (Hudson),24,100,33.8025,-118.22
01/28/2019,60374006,1,53.9,50,Long Beach (Hudson),24,100,33.8025,-118.22
01/29/2019,60374006,1,51.3,48,Long Beach (Hudson),24,100,33.8025,-118.22
01/30/2019,60374006,1,32.3,30,Long Beach (Hudson),24,100,33.8025,-118.22
01/31/2019,60374006,1,29.1,27,Long Beach (Hudson),24,100,33.8025,-118.22
02/01/2019,60374006,1,28.8,26,Long Beach (Hudson),24,100,33.8025,-118.22
02/02/2019,60374006,1,25.7,24,Long Beach (Hudson),24,100,33.8025,-118.22
02/03/2019,60374006,1,25.9,24,Long Beach (Hudson),24,100,33.8025,-118.22
02/04/2019,60374006,1,22,21,Long Beach (Hudson),24,100,33.8025,-118.22
02/05/2019,60374006,1,25.4,24,Long Beach (Hudson),24,100,33.8025,-118.22
02/06/2019,60374006,1,27.8,25,Long Beach (Hudson),24,100,33.8025,-118.22
02/07/2019,60374006,1,39.8,37,Long Beach (Hudson),24,100,33.8025,-118.22
02/08/2019,60374006,1,39.8,37,Long Beach (Hudson),24,100,33.8025,-118.22
02/09/2019,60374006,1,35.6,33,Long Beach (Hudson),24,100,33.8025,-118.22
02/10/2019,60374006,1,28.6,26,Long Beach (Hudson),24,100,33.8025,-118.22
02/11/2019,60374006,1,46.5,43,Long Beach (Hudson),24,100,33.8025,-118.22
02/12/2019,60374006,1,44.8,42,Long Beach (Hudson),24,100,33.8025,-118.22
02/13/2019,60374006,1,36.9,34,Long Beach (Hudson),24,100,33.8025,-118.22
02/14/2019,60374006,1,21,20,Long Beach (Hudson),24,100,33.8025,-118.22
02/15/2019,60374006,1,33,31,Long Beach (Hudson),24,100,33.8025,-118.22
02/16/2019,60374006,1,23.3,22,Long Beach (Hudson),24,100,33.8025,-118.22
02/17/2019,60374006,1,15.3,14,Long Beach (Hudson),24,100,33.8025,-118.22
02/18/2019,60374006,1,33.7,31,Long Beach (Hudson),24,100,33.8025,-118.22
02/19/2019,60374006,1,39.7,37,Long Beach (Hudson),24,100,33.8025,-118.22
02/20/2019,60374006,1,35.6,33,Long Beach (Hudson),24,100,33.8025,-118.22
02/21/2019,60374006,1,37.8,35,Long Beach (Hudson),24,100,33.8025,-118.22
02/22/2019,60374006,1,34.1,32,Long Beach (Hudson),24,100,33.8025,-118.22
02/23/2019,60374006,1,31.1,29,Long Beach (Hudson),24,100,33.8025,-118.22
02/24/2019,60374006,1,32.2,30,Long Beach (Hudson),24,100,33.8025,-118.22
02/25/2019,60374006,1,32,30,Long Beach (Hudson),24,100,33.8025,-118.22
02/26/2019,60374006,1,29.7,27,Long Beach (Hudson),22,92,33.8025,-118.22
02/27/2019,60374006,1,27.4,25,Long Beach (Hudson),20,83,33.8025,-118.22
02/28/2019,60374006,1,20.7,19,Long Beach (Hudson),20,83,33.8025,-118.22
03/01/2019,60374006,1,22.7,21,Long Beach (Hudson),24,100,33.8025,-118.22
03/02/2019,60374006,1,22,21,Long Beach (Hudson),24,100,33.8025,-118.22
03/03/2019,60374006,1,12.3,11,Long Beach (Hudson),24,100,33.8025,-118.22
03/04/2019,60374006,1,30,28,Long Beach (Hudson),24,100,33.8025,-118.22
03/06/2019,60374006,1,30.9,28,Long Beach (Hudson),24,100,33.8025,-118.22
03/07/2019,60374006,1,19.8,18,Long Beach (Hudson),24,100,33.8025,-118.22
03/08/2019,60374006,1,26.2,25,Long Beach (Hudson),24,100,33.8025,-118.22
03/09/2019,60374006,1,22.2,21,Long Beach (Hudson),24,100,33.8025,-118.22
03/10/2019,60374006,1,22.9,21,Long Beach (Hudson),24,100,33.8025,-118.22
03/11/2019,60374006,1,41.5,39,Long Beach (Hudson),24,100,33.8025,-118.22
03/12/2019,60374006,1,32.9,30,Long Beach (Hudson),18,75,33.8025,-118.22
03/14/2019,60374006,1,50,47,Long Beach (Hudson),24,100,33.8025,-118.22
03/15/2019,60374006,1,51.8,48,Long Beach (Hudson),23,96,33.8025,-118.22
03/16/2019,60374006,1,55.4,52,Long Beach (Hudson),24,100,33.8025,-118.22
03/17/2019,60374006,1,39.7,37,Long Beach (Hudson),24,100,33.8025,-118.22
03/18/2019,60374006,1,46.6,43,Long Beach (Hudson),24,100,33.8025,-118.22
03/19/2019,60374006,1,40.7,38,Long Beach (Hudson),22,92,33.8025,-118.22
03/20/2019,60374006,1,18.9,17,Long Beach (Hudson),24,100,33.8025,-118.22
03/21/2019,60374006,1,32.1,30,Long Beach (Hudson),24,100,33.8025,-118.22
03/22/2019,60374006,1,42.6,40,Long Beach (Hudson),24,100,33.8025,-118.22
03/23/2019,60374006,1,24,23,Long Beach (Hudson),24,100,33.8025,-118.22
03/24/2019,60374006,1,24.9,23,Long Beach (Hudson),24,100,33.8025,-118.22
03/25/2019,60374006,1,42.1,40,Long Beach (Hudson),24,100,33.8025,-118.22
03/26/2019,60374006,1,51.3,48,Long Beach (Hudson),24,100,33.8025,-118.22
03/27/2019,60374006,1,30.7,28,Long Beach (Hudson),19,79,33.8025,-118.22
03/28/2019,60374006,1,31.2,29,Long Beach (Hudson),24,100,33.8025,-118.22
03/29/2019,60374006,1,36.3,34,Long Beach (Hudson),24,100,33.8025,-118.22
03/30/2019,60374006,1,37.7,35,Long Beach (Hudson),24,100,33.8025,-118.22
03/31/2019,60374006,1,47.2,44,Long Beach (Hudson),24,100,33.8025,-118.22
04/01/2019,60374006,1,51.4,48,Long Beach (Hudson),24,100,33.8025,-118.22
04/02/2019,60374006,1,15.2,14,Long Beach (Hudson),24,100,33.8025,-118.22
04/03/2019,60374006,1,20.1,19,Long Beach (Hudson),24,100,33.8025,-118.22
04/04/2019,60374006,1,22,21,Long Beach (Hudson),24,100,33.8025,-118.22
04/05/2019,60374006,1,21.8,20,Long Beach (Hudson),24,100,33.8025,-118.22
04/06/2019,60374006,1,14.2,13,Long Beach (Hudson),24,100,33.8025,-118.22
04/07/2019,60374006,1,23,22,Long Beach (Hudson),24,100,33.8025,-118.22
04/08/2019,60374006,1,58.7,55,Long Beach (Hudson),24,100,33.8025,-118.22
04/09/2019,60374006,1,29.6,27,Long Beach (Hudson),24,100,33.8025,-118.22
04/10/2019,60374006,1,39.1,37,Long Beach (Hudson),24,100,33.8025,-118.22
04/11/2019,60374006,1,32.5,30,Long Beach (Hudson),24,100,33.8025,-118.22
